Seq1,Seq2,Distance
HXB2,B|GB|JN100880|1998,0.0194529
HXB2,B|GB|JN100883|1998,0.0164667
HXB2,B|GB|JN100884|2001,0.0241116
HXB2,B|GB|JN100887|2006,0.0229968
HXB2,B|GB|JN100891|1997,0.0237123
HXB2,B|GB|JN100936|2006,0.021668
HXB2,B|GB|JN100964|2004,0.0197634
HXB2,B|GB|JN101113|2003,0.0246725
HXB2,B|GB|JN101133|2003,0.0209667
HXB2,B|GB|JN101136|2005,0.0226091
HXB2,B|GB|JN101139|2005,0.0241916
HXB2,B|GB|JN101227|2005,0.021725
HXB2,B|GB|JN101237|2004,0.0175181
HXB2,B|GB|JN101246|2003,0.0241589
HXB2,B|GB|JN101250|1998,0.0234915
HXB2,B|GB|JN101254|2006,0.0172832
HXB2,B|GB|JN101306|2006,0.0225225
HXB2,B|GB|JN101350|1997,0.022177
HXB2,B|GB|JN101364|2001,0.0214727
HXB2,B|GB|JN101389|2004,0.0194899
HXB2,B|GB|JN101406|1998,0.02204
HXB2,B|GB|JN101431|2004,0.0246556
HXB2,B|GB|JN101433|1997,0.0213613
HXB2,B|GB|JN101533|2000,0.0204297
HXB2,B|GB|JN101535|2002,0.0216171
HXB2,B|GB|JN101539|2005,0.0247926
HXB2,B|GB|JN101583|1999,0.0209288
HXB2,B|GB|JN101608|2006,0.0229717
HXB2,B|GB|JN101615|1997,0.0244756
HXB2,B|GB|JN101639|2004,0.0240772
HXB2,B|GB|JN101644|2005,0.0216735
HXB2,B|GB|JN101680|2006,0.0224611
HXB2,B|GB|JN101685|2006,0.0216952
HXB2,B|GB|JN101687|2003,0.0226439
HXB2,B|GB|JN101735|2006,0.0247514
HXB2,B|GB|JN101751|1999,0.0247103
HXB2,B|GB|JN101787|2005,0.0239163
HXB2,B|GB|JN101839|2004,0.0186074
HXB2,B|GB|JN101867|2004,0.0226097
HXB2,B|GB|JN101915|1998,0.0222652
HXB2,B|GB|JN101939|2006,0.0180569
HXB2,B|GB|JN101945|2000,0.0243371
HXB2,B|BR|JN195838|2003,0.0232725
HXB2,B|US|JN214977|2009,0.0241652
HXB2,B|US|JN214998|2007,0.0224637
HXB2,B|US|JN215150|2009,0.0233257
HXB2,B|US|JN215165|2009,0.0150972
HXB2,B|AR|JN669466|2003,0.0243256
HXB2,B|US|JN697335|2005,0.0177821
HXB2,B|CH|JN991234|1995,0.0247661
HXB2,B|CH|JN991243|1997,0.0201756
HXB2,B|BR|JQ237986|-,0.0227014
HXB2,B|BR|JQ619612|1998,0.0247458
HXB2,B|NL|JQ650554|-,0.022965
HXB2,B|NL|JQ650561|-,0.019812
HXB2,B|NL|JQ650564|-,0.0215475
HXB2,B|NL|JQ650574|-,0.017743
HXB2,B|NL|JQ650578|-,0.0223862
HXB2,B|NL|JQ650586|-,0.0247165
HXB2,B|NL|JQ650595|-,0.022076
HXB2,B|NL|JQ650620|-,0.0204309
HXB2,B|NL|JQ650632|-,0.0233581
HXB2,B|NL|JQ650641|-,0.0236352
HXB2,B|NL|JQ650647|-,0.0171851
HXB2,B|NL|JQ650656|-,0.02178
HXB2,B|NL|JQ650673|-,0.0228411
HXB2,B|NL|JQ650685|-,0.0188461
HXB2,B|NL|JQ650695|-,0.0236119
HXB2,B|NL|JQ650719|-,0.0199402
HXB2,B|NL|JQ650729|-,0.0244818
HXB2,B|NL|JQ650741|-,0.0203963
HXB2,B|NL|JQ650746|-,0.0189356
HXB2,B|NL|JQ650764|-,0.0227346
HXB2,B|NL|JQ650765|-,0.0201812
HXB2,B|NL|JQ650770|-,0.0249392
HXB2,B|NL|JQ650779|-,0.0221677
HXB2,B|NL|JQ650791|-,0.022504
HXB2,B|NL|JQ650797|-,0.0196908
HXB2,B|NL|JQ650803|-,0.0201854
HXB2,B|NL|JQ650807|-,0.0237113
HXB2,B|NL|JQ650814|-,0.0171649
HXB2,B|NL|JQ650835|-,0.0196996
HXB2,B|NL|JQ650838|-,0.0181133
HXB2,B|NL|JQ650848|-,0.0156949
HXB2,B|SE|JQ698675|2007,0.0214894
HXB2,B|SE|JQ698718|2005,0.0224647
HXB2,B|SE|JQ698816|2009,0.0234979
HXB2,B|CA|JX014763|2009,0.023761
HXB2,B|CA|JX014915|2006,0.0247074
HXB2,B|US|JX160134|2002,0.0224306
HXB2,B|US|JX160190|2006,0.0213169
HXB2,B|US|JX160251|2007,0.0238001
HXB2,B|US|JX160312|1999,0.0222402
HXB2,B|US|JX160418|2007,0.0244231
HXB2,B|US|JX160421|2000,0.0237512
HXB2,B|US|JX160424|2005,0.0209445
HXB2,B|US|JX160436|2000,0.0249578
HXB2,B|US|JX160463|2007,0.0240145
HXB2,B|US|JX160490|2004,0.0171067
HXB2,B|US|JX160529|1999,0.022213
HXB2,B|US|JX160534|2006,0.0229779
HXB2,B|US|JX160541|1998,0.0220216
HXB2,B|US|JX160565|2005,0.0238463
HXB2,B|US|JX160604|2002,0.0236503
HXB2,B|US|JX160607|1999,0.0235795
HXB2,B|US|JX160667|1999,0.0242771
HXB2,B|US|JX160721|2009,0.0204753
HXB2,B|US|JX160782|1999,0.024336
HXB2,B|US|JX160837|2006,0.0195079
HXB2,B|US|JX160985|2000,0.0231061
HXB2,B|US|JX161015|1999,0.0235814
HXB2,B|US|JX161097|2005,0.0249717
HXB2,B|US|JX161138|2000,0.0244492
HXB2,B|US|JX161156|2000,0.0243715
HXB2,B|US|JX161167|1999,0.0229575
HXB2,B|US|JX161185|2000,0.0222999
HXB2,B|US|JX161269|2005,0.0201675
HXB2,B|US|JX161279|2007,0.0245823
HXB2,B|US|JX161293|1998,0.0231037
HXB2,B|US|JX161310|2002,0.0194022
HXB2,B|US|JX161348|2001,0.020371
HXB2,B|US|JX161358|2003,0.0220044
HXB2,B|US|JX161370|2000,0.0230156
HXB2,B|US|JX161388|2005,0.0241902
HXB2,B|US|JX161462|2007,0.0188031
HXB2,B|US|JX161479|2001,0.0208299
HXB2,B|ES|JX271284|2006,0.0247105
HXB2,B|ES|JX271302|2007,0.0242198
HXB2,B|ES|JX271342|2008,0.0237596
HXB2,B|ES|JX271343|2007,0.0239485
HXB2,B|ES|JX271389|2006,0.0220171
HXB2,B|ES|JX271431|2006,0.0186127
HXB2,B|ES|JX271464|2007,0.0248415
HXB2,B|ES|JX271465|2007,0.0224022
HXB2,B|ES|JX271478|2007,0.0206016
HXB2,B|ES|JX271482|2007,0.0249231
HXB2,B|CZ|JX299545|2007,0.0247045
HXB2,B|CZ|JX299564|2007,0.0244644
HXB2,B|SE|JX299592|2006,0.0241084
HXB2,B|DK|JX299632|2006,0.0202846
HXB2,B|DE|JX299634|2006,0.0247553
HXB2,B|DE|JX299646|2006,0.0193398
HXB2,B|DE|JX299765|2006,0.0208941
HXB2,B|RO|JX299802|2007,0.024025
HXB2,B|DE|JX299881|2006,0.0226691
HXB2,B|RS|JX299883|2007,0.0190076
HXB2,B|DE|JX300078|2008,0.0241311
HXB2,B|DK|JX300108|2006,0.0219261
HXB2,B|DE|JX300292|2007,0.0248395
HXB2,B|DE|JX300377|2007,0.0223763
HXB2,B|DE|JX300417|2007,0.0155199
HXB2,B|DE|JX300434|2007,0.0247061
HXB2,B|DK|JX300486|2006,0.024826
HXB2,B|BE|JX300499|2007,0.0243453
HXB2,B|SE|JX300545|2007,0.0189426
HXB2,B|CZ|JX300636|2007,0.0197242
HXB2,B|DK|JX300706|2006,0.0200544
HXB2,B|DE|JX300794|2007,0.0236336
HXB2,B|CY|JX300899|2007,0.0243573
HXB2,B|DE|JX300915|2006,0.0186155
HXB2,B|DE|JX300926|2006,0.0187129
HXB2,B|DE|JX300964|2006,0.0183003
HXB2,B|SE|JX301024|2006,0.0247598
HXB2,B|RO|JX301064|2007,0.0249632
HXB2,B|MX|KC168241|2009,0.0244717
HXB2,B|MX|KC168289|2009,0.0179983
HXB2,B|MX|KC168353|2009,0.0179883
HXB2,B|MX|KC168356|2008,0.0219441
HXB2,B|MX|KC168524|2009,0.02281
HXB2,B|MX|KC168553|2005,0.024617
HXB2,B|MX|KC168593|2009,0.0212389
HXB2,B|MX|KC168630|2008,0.0224376
HXB2,B|MX|KC168898|2008,0.0206565
HXB2,B|MX|KC169079|2008,0.0239222
HXB2,B|MX|KC169321|2008,0.0221644
HXB2,B|MX|KC169617|2009,0.0219942
HXB2,B|AU|KC237893|2006,0.0237922
HXB2,B|AU|KC237907|2006,0.0219552
HXB2,B|AU|KC237910|2006,0.0212607
HXB2,B|AU|KC237967|2002,0.0227722
HXB2,B|AU|KC238018|2010,0.0219081
HXB2,B|AU|KC238042|2000,0.0143288
HXB2,B|AU|KC238069|2010,0.0236746
HXB2,B|AU|KC238088|2004,0.0230626
HXB2,B|AU|KC238133|2003,0.023032
HXB2,B|AU|KC238135|2003,0.0244649
HXB2,B|AU|KC238148|2005,0.0244483
HXB2,B|AU|KC238195|2006,0.0243554
HXB2,B|AU|KC238230|2009,0.0243187
HXB2,B|AU|KC238289|2008,0.0231056
HXB2,B|ES|KC340100|2003,0.0200382
HXB2,B|ES|KC340167|2003,0.0193982
HXB2,B|ES|KC340173|2003,0.02177
HXB2,B|-|KC340189|2006,0.024011
HXB2,B|ES|KC340202|2005,0.0217692
HXB2,B|ES|KC340220|2002,0.0240542
HXB2,B|ES|KC340235|2003,0.0208171
HXB2,B|ES|KC340254|2003,0.0192014
HXB2,B|ES|KC340259|2004,0.0223092
HXB2,B|ES|KC340283|2004,0.0242994
HXB2,B|ES|KC340290|2001,0.0224278
HXB2,B|ES|KC340300|2005,0.019219
HXB2,B|ES|KC340304|2003,0.0151139
HXB2,B|ES|KC340323|2001,0.018596
HXB2,B|ES|KC340329|2003,0.0123956
HXB2,B|ES|KC340334|2003,0.02001
HXB2,B|-|KC340346|2004,0.0210594
HXB2,B|ES|KC340348|2004,0.0201688
HXB2,B|ES|KC340350|2004,0.0179647
HXB2,B|EC|KC340359|2004,0.0228572
HXB2,B|ES|KC340360|2004,0.0249403
HXB2,B|ES|KC340606|2000,0.0231036
HXB2,B|ES|KC340654|2002,0.0211896
HXB2,B|ES|KC340690|2010,0.0243121
HXB2,B|ES|KC340757|2008,0.0222913
HXB2,B|ES|KC340866|2010,0.0193847
HXB2,B|CN|KC352173|2007,0.0244366
HXB2,B|SV|KC412772|2008,0.0140187
HXB2,B|US|KC470337|2011,0.0241121
HXB2,B|TH|KC791396|2010,0.0246752
HXB2,B|US|KC814287|2006,0.0210893
HXB2,B|US|KC814317|2006,0.0200294
HXB2,B|US|KC814467|2004,0.0171385
HXB2,B|MY|KC970946|2008,0.0240657
HXB2,B|HK|KC994240|2009,0.0246581
HXB2,B|HK|KC994323|2008,0.0246755
HXB2,B|HK|KC994401|2007,0.0248097
HXB2,B|RS|KF157415|2002,0.0236209
HXB2,B|RS|KF157421|2003,0.0213399
HXB2,B|RS|KF157423|2004,0.0247324
HXB2,B|RS|KF157425|2002,0.0215882
HXB2,B|RS|KF157426|2003,0.0225734
HXB2,B|RS|KF157490|2011,0.0240131
HXB2,B|RS|KF157527|2011,0.0246906
HXB2,B|RS|KF157548|2002,0.0218087
HXB2,B|NL|KF301701|1997,0.0243174
HXB2,B|NL|KF301702|1996,0.0185193
HXB2,B|BE|KF301709|1995,0.023188
HXB2,B|NL|KF301723|2008,0.024577
HXB2,B|US|KF469783|2001,0.0193318
HXB2,B|US|KF469926|1987,0.0138304
HXB2,B|US|KF470644|2002,0.0243289
HXB2,B|FR|U12055|1985,0.00497059
HXB2,B|DE|U43096|1986,0.0215108
HXB2,B|US|U69584|1985,0.0201944
HXB2,B|FR|K03455|1983,-0
HXB2,B|US|HQ609952|-,0.0244664
HXB2,B|US|HQ609953|-,0.0216512
HXB2,B|US|HQ609961|-,0.0236839
HXB2,B|US|HQ609962|-,0.0246454
HXB2,B|US|HQ609972|-,0.0231478
HXB2,B|US|HQ609975|-,0.0213755
HXB2,B|US|HQ609980|-,0.017266
HXB2,B|US|HQ609992|-,0.0227698
HXB2,B|US|HQ609997|-,0.0165543
HXB2,B|US|HQ609998|-,0.023401
HXB2,B|US|HQ610002|-,0.0144443
HXB2,B|US|HQ610008|-,0.0205491
HXB2,B|US|HQ610010|-,0.0225058
HXB2,B|US|HQ610016|-,0.012266
HXB2,B|US|HQ610023|-,0.018357
HXB2,B|US|HQ610026|-,0.0142187
HXB2,B|US|HQ610030|-,0.0121128
HXB2,B|US|HQ610033|-,0.020442
HXB2,B|US|HQ610034|-,0.0203787
HXB2,B|US|HQ610035|-,0.0164031
HXB2,B|US|HQ610036|-,0.0236094
HXB2,B|US|HQ610037|-,0.0132323
HXB2,B|US|HQ610038|-,0.0234344
HXB2,B|US|HQ610040|-,0.0223058
HXB2,B|US|HQ610045|-,0.0184258
HXB2,B|US|HQ610051|-,0.0171852
HXB2,B|US|HQ610053|-,0.0234323
HXB2,B|US|HQ610054|-,0.0210962
HXB2,B|US|HQ610057|-,0.024936
HXB2,B|US|HQ610060|-,0.0227636
HXB2,B|US|HQ610066|-,0.0216843
HXB2,B|US|HQ610067|-,0.0183405
HXB2,B|US|HQ610070|-,0.0223126
HXB2,B|US|HQ610073|-,0.0173142
HXB2,B|US|HQ610075|-,0.00922996
HXB2,B|US|HQ610079|-,0.0240092
HXB2,B|US|HQ610092|-,0.0160387
HXB2,B|US|HQ610096|-,0.0204618
HXB2,B|US|HQ610105|-,0.0204923
HXB2,B|US|HQ610107|-,0.0185956
HXB2,B|US|HQ610112|-,0.0212871
HXB2,B|US|HQ610114|-,0.0230696
HXB2,B|US|HQ610131|-,0.0217721
HXB2,B|US|HQ610132|-,0.0208544
HXB2,B|US|HQ610136|-,0.0247209
HXB2,B|BR|FJ967081|2004,0.0197791
HXB2,B|SE|GQ400349|2005,0.0225271
HXB2,B|US|EU011841|2003,0.0243231
HXB2,B|US|EU011842|2001,0.0172311
HXB2,B|US|EU011845|2003,0.021576
HXB2,B|BR|FJ967038|2003,0.0195319
HXB2,B|CA|JF957560|-,0.0215467
HXB2,B|CA|JF957564|-,0.00344534
HXB2,B|CA|JF957571|-,0.0229019
HXB2,B|CA|JF957575|-,0.0238026
HXB2,B|CA|JF957583|-,0.0226167
HXB2,B|CA|JF957585|-,0.0248664
HXB2,B|CA|JF957586|-,0.0180399
HXB2,B|CA|JF957588|-,0.0193472
HXB2,B|BR|AF009380|1992,0.0226324
HXB2,B|BR|AY929016|-,0.0227703
HXB2,B|BR|FJ967006|2002,0.0234906
HXB2,B|BR|FJ967017|2002,0.0239672
HXB2,B|BR|AY929029|-,0.02401
HXB2,B|US|AY031943|1999,0.0219675
HXB2,B|BR|EF042636|2004,0.0229092
HXB2,B|BR|GU288715|2004,0.0242626
HXB2,B|BR|GU288771|2005,0.0247532
HXB2,B|BO|JN710751|1996,0.0166558
HXB2,B|BO|JN710757|1996,0.0236307
HXB2,B|BO|JN710762|1996,0.0211745
HXB2,B|BO|JN710774|2005,0.0249392
HXB2,B|BO|JN710776|2005,0.0237552
HXB2,B|BO|JN710779|2005,0.0237317
HXB2,B|BR|FJ967009|2002,0.0236135
HXB2,B|BR|FJ967087|2004,0.0175914
HXB2,B|DE|AF347425|1999,0.0226382
HXB2,B|BR|FJ967003|2002,0.0209042
HXB2,B|DE|AF347264|2000,0.0232331
HXB2,B|SI|JX028345|2009,0.0243441
HXB2,B|SI|JX028370|2008,0.0226806
HXB2,B|DE|AF347164|2000,0.0246052
HXB2,B|US|AY030996|1999,0.0222005
HXB2,B|US|AY471882|1997,0.0216769
HXB2,B|US|DQ009848|2001,0.0248344
HXB2,B|BE|DQ061384|1996,0.0197912
HXB2,B|BE|DQ061386|1994,0.0209191
HXB2,B|BE|DQ177224|1989,0.0122868
HXB2,B|BE|DQ177231|1989,0.0172898
HXB2,B|BE|DQ177233|1989,0.023108
HXB2,B|US|AY032345|2000,0.0215178
HXB2,B|US|AY032505|2000,0.0186961
HXB2,B|BG|EF517420|1992,0.0238168
HXB2,B|US|DQ009854|2001,0.0203978
HXB2,B|US|HQ610124|-,0.0160008
HXB2,B|US|HQ610021|-,0.0149685
HXB2,B|US|AY031859|1999,0.0214456
HXB2,B|US|AY031890|1999,0.023507
HXB2,B|US|HQ610089|-,0.0216845
HXB2,B|US|HQ610015|-,0.0241391
HXB2,B|BR|AY929043|-,0.0216795
HXB2,B|BR|EF042663|2005,0.0217755
HXB2,B|BR|AY999381|1998,0.0213702
HXB2,B|BR|AY999391|1998,0.0240328
HXB2,B|BR|AY999412|1998,0.016764
HXB2,B|BR|AY999470|1998,0.0237595
HXB2,B|BR|AY999493|1998,0.0201672
HXB2,B|BR|AY999498|1998,0.0216204
HXB2,B|BR|AY999507|1998,0.0227534
HXB2,B|BR|AY999539|1998,0.0229338
HXB2,B|BR|AY999546|1998,0.0213807
HXB2,B|BR|AY999553|1998,0.0239559
HXB2,B|BR|AY999577|1998,0.0203694
HXB2,B|BR|AY999617|1998,0.023937
HXB2,B|BR|AY999632|1998,0.0240794
HXB2,B|BR|AY999633|1998,0.0214723
HXB2,B|BR|AY999654|1998,0.0243858
HXB2,B|BR|DQ003018|1998,0.0227768
HXB2,B|BR|DQ003021|1998,0.0214962
HXB2,B|DE|AF347201|2000,0.0204558
HXB2,B|DE|AF347240|2000,0.0216716
HXB2,B|DE|AF347279|2000,0.0228022
HXB2,B|BR|JN029705|2006,0.0171293
HXB2,B|BR|JN029718|2006,0.0192911
HXB2,B|BR|JN029741|2006,0.0228645
HXB2,B|BR|FJ966985|2002,0.0249693
HXB2,B|DE|AF347244|2000,0.0240292
HXB2,B|BR|AY929034|-,0.0209275
HXB2,B|BR|GU121192|2007,0.0212093
HXB2,B|BR|AY929038|-,0.0244141
HXB2,B|US|AF198040|1994,0.0233093
HXB2,B|US|AF156087|1993,0.0163642
HXB2,B|US|BD210002|1984,0.0241863
HXB2,B|US|HB388803|-,0.0241863
HXB2,B|US|AY458697|1999,0.0151922
HXB2,B|BR|KC286427|2009,0.0103878
HXB2,B|IT|AF252076|-,0.0205159
HXB2,B|US|AY458729|1999,0.0173046
HXB2,B|IT|AF251953|1997,0.0204183
HXB2,B|US|AY458727|1999,0.0131709
HXB2,B|ES|HQ426742|2009,0.0225378
HXB2,B|BR|AY441892|2000,0.0137383
HXB2,B|ES|HQ426802|1993,0.0208389
HXB2,B|ES|JF338728|-,0.0142694
HXB2,B|FR|AY134453|1998,0.0214296
HXB2,B|FR|AY134460|1998,0.0216203
HXB2,B|MX|DQ150713|-,0.016449
HXB2,B|US|AF088094|-,0.0245083
HXB2,B|US|AF088113|-,0.0242046
HXB2,B|IT|AF114267|-,0.0227913
HXB2,B|IT|AF114271|-,0.0198564
HXB2,B|IT|AF114274|-,0.0183705
HXB2,B|IT|AF114284|-,0.0241707
HXB2,B|IT|AF114292|-,0.0241346
HXB2,B|IT|AF114304|-,0.0214075
HXB2,B|IT|AF153373|-,0.0209031
HXB2,B|IT|AF153379|-,0.0221399
HXB2,B|IT|AF153380|-,0.0222063
HXB2,B|IT|AF153393|-,0.019099
HXB2,B|IT|AF153394|-,0.0248775
HXB2,B|IT|AF153397|-,0.0221057
HXB2,B|IT|AF153398|-,0.0221697
HXB2,B|IT|AF153406|-,0.0238001
HXB2,B|US|AF247905|-,0.0231022
HXB2,B|IT|AF259912|1997,0.0249465
HXB2,B|US|AF301293|-,0.0215849
HXB2,B|US|AF301311|-,0.0219716
HXB2,B|US|AF301344|-,0.0224535
HXB2,B|US|AF301350|-,0.0235491
HXB2,B|US|AF301355|-,0.0234631
HXB2,B|US|AF395407|-,0.0192193
HXB2,B|US|AF395408|-,0.0165006
HXB2,B|US|AF395412|-,0.0186878
HXB2,B|US|AF395417|-,0.0179149
HXB2,B|US|AF514002|1997,0.0210448
HXB2,B|US|AF514010|1998,0.0119323
HXB2,B|US|AF514037|1997,0.0237988
HXB2,B|US|AF514060|1999,0.0248132
HXB2,B|US|AF514097|1998,0.0195485
HXB2,B|US|AF514101|2000,0.02426
HXB2,B|US|AF514133|1999,0.0243283
HXB2,B|US|AF514194|2000,0.0228948
HXB2,B|LU|AF541450|-,0.0237316
HXB2,B|LU|AF541456|-,0.0241258
HXB2,B|BE|AJ003204|-,0.02367
HXB2,B|LU|AJ010422|1996,0.0237641
HXB2,B|DK|AJ302172|-,0.0203952
HXB2,B|DK|AJ302185|-,0.0150499
HXB2,B|DK|AJ302189|-,0.0203253
HXB2,B|DK|AJ302191|-,0.0222495
HXB2,B|DK|AJ302193|-,0.0206175
HXB2,B|DK|AJ305095|-,0.0198665
HXB2,B|DK|AJ305097|-,0.0218535
HXB2,B|DK|AJ305101|-,0.0062064
HXB2,B|DK|AJ305105|-,0.0217107
HXB2,B|DK|AJ305106|-,0.0248457
HXB2,B|DK|AJ305107|-,0.0244455
HXB2,B|DK|AJ305108|-,0.0142694
HXB2,B|DK|AJ305111|-,0.0183139
HXB2,B|DK|AJ305112|-,0.0197533
HXB2,B|DK|AJ305113|-,0.0231097
HXB2,B|DK|AJ305115|-,0.0059212
HXB2,B|DK|AJ305116|-,0.0173184
HXB2,B|DK|AJ305118|-,0.0211711
HXB2,B|DK|AJ305119|-,0.0161656
HXB2,B|DK|AJ305120|-,0.0222379
HXB2,B|DK|AJ305123|-,0.0235812
HXB2,B|DK|AJ305125|-,0.0184702
HXB2,B|DK|AJ305126|-,0.0110539
HXB2,B|DK|AJ305127|-,0.0249733
HXB2,B|DK|AJ305128|-,0.0102888
HXB2,B|DK|AJ305129|-,0.0210069
HXB2,B|DK|AJ305130|-,0.0217878
HXB2,B|DK|AJ305131|-,0.0226302
HXB2,B|DK|AJ305132|-,0.0201836
HXB2,B|DK|AJ305134|-,0.0224557
HXB2,B|US|AX774258|-,0.0240556
HXB2,B|VE|AY016965|-,0.0246416
HXB2,B|VE|AY016968|-,0.0204198
HXB2,B|VE|AY016979|-,0.0231561
HXB2,B|VE|AY016983|-,0.024742
HXB2,B|VE|AY016986|-,0.0232111
HXB2,B|VE|AY017001|-,0.0232112
HXB2,B|FR|AY032669|-,0.0161917
HXB2,B|FR|AY032672|-,0.0173319
HXB2,B|FR|AY032673|-,0.0184923
HXB2,B|DE|AY063250|-,0.00535785
HXB2,B|DE|AY063251|-,0.0114923
HXB2,B|DE|AY063254|-,0.00398433
HXB2,B|DE|AY063258|-,0.015819
HXB2,B|DE|AY063280|-,0.018553
HXB2,B|DE|AY063286|-,0.023931
HXB2,B|DE|AY063287|-,0.0158734
HXB2,B|FR|AY134452|1998,0.020166
HXB2,B|US|AY156772|1995,0.0237871
HXB2,B|US|AY156794|1995,0.0223074
HXB2,B|JP|AY332279|-,0.017889
HXB2,B|ES|AY370145|1998,0.0245819
HXB2,B|ES|AY370149|1998,0.0236109
HXB2,B|ES|AY370150|1998,0.0203831
HXB2,B|ES|AY370158|1998,0.0249749
HXB2,B|BR|AY441884|2000,0.0180927
HXB2,B|US|AY800656|-,0.024263
HXB2,B|US|AY800740|-,0.0248839
HXB2,B|US|AY800745|-,0.0218891
HXB2,B|US|AY800755|-,0.0248147
HXB2,B|US|AY800756|-,0.023373
HXB2,B|US|AY800860|-,0.0246876
HXB2,B|US|AY800878|-,0.0243332
HXB2,B|US|AY800888|-,0.0207732
HXB2,B|US|AY800889|-,0.0198581
HXB2,B|US|AY800890|-,0.0217896
HXB2,B|US|AY800891|-,0.0231573
HXB2,B|US|AY800892|-,0.021169
HXB2,B|US|AY800898|-,0.0167165
HXB2,B|US|AY800899|-,0.0145309
HXB2,B|US|AY800904|-,0.0237702
HXB2,B|US|AY800914|-,0.0248135
HXB2,B|US|AY800938|-,0.0207619
HXB2,B|US|AY800952|-,0.0246268
HXB2,B|US|AY801025|-,0.0242545
HXB2,B|US|AY801026|-,0.0219472
HXB2,B|US|AY801048|-,0.0241773
HXB2,B|US|AY801075|-,0.0218615
HXB2,B|US|AY801098|-,0.0241303
HXB2,B|US|AY801112|-,0.0242883
HXB2,B|US|AY801199|-,0.0219763
HXB2,B|US|AY801217|-,0.0222264
HXB2,B|US|AY801236|-,0.0243515
HXB2,B|US|AY801260|-,0.0238904
HXB2,B|US|AY801270|-,0.0245565
HXB2,B|US|AY801286|-,0.0227209
HXB2,B|US|AY801287|-,0.0217557
HXB2,B|US|AY801293|-,0.022317
HXB2,B|US|AY801294|-,0.0240503
HXB2,B|US|AY801316|-,0.0244146
HXB2,B|US|AY801317|-,0.0226754
HXB2,B|US|AY801320|-,0.0232168
HXB2,B|US|AY801341|-,0.0248538
HXB2,B|US|AY801383|-,0.020739
HXB2,B|US|AY801384|-,0.0184414
HXB2,B|US|AY801399|-,0.0244777
HXB2,B|US|AY801410|-,0.0216272
HXB2,B|US|AY801419|-,0.0234277
HXB2,B|US|AY801437|-,0.0243313
HXB2,B|US|AY801488|-,0.0249211
HXB2,B|US|AY801495|-,0.0198037
HXB2,B|US|AY801523|-,0.0233002
HXB2,B|US|AY801546|-,0.0238691
HXB2,B|US|AY801547|-,0.0184051
HXB2,B|US|AY801585|-,0.0233349
HXB2,B|US|AY801644|-,0.0212193
HXB2,B|US|AY801691|-,0.0242058
HXB2,B|US|AY801703|-,0.024566
HXB2,B|US|AY801704|-,0.0243675
HXB2,B|US|AY801740|-,0.0215267
HXB2,B|US|AY801752|-,0.0173847
HXB2,B|US|AY801798|-,0.0223269
HXB2,B|US|AY801815|-,0.0233523
HXB2,B|US|AY801825|-,0.021576
HXB2,B|US|AY801832|-,0.0219637
HXB2,B|US|AY801870|-,0.021423
HXB2,B|US|AY801905|-,0.0232991
HXB2,B|US|AY801908|-,0.0234314
HXB2,B|US|AY801966|-,0.0230052
HXB2,B|US|AY802022|-,0.0242894
HXB2,B|US|AY802030|-,0.0243068
HXB2,B|US|AY802054|-,0.0240259
HXB2,B|US|AY802075|-,0.0240992
HXB2,B|US|AY802131|-,0.0248184
HXB2,B|US|AY802177|-,0.0220157
HXB2,B|US|AY802249|-,0.0195758
HXB2,B|US|AY802266|-,0.0185033
HXB2,B|US|AY802283|-,0.0246034
HXB2,B|US|AY802285|-,0.0163799
HXB2,B|US|AY802297|-,0.0232167
HXB2,B|US|AY802338|-,0.023137
HXB2,B|US|AY802342|-,0.0220807
HXB2,B|US|AY802350|-,0.018637
HXB2,B|US|AY802400|-,0.0229419
HXB2,B|US|AY802401|-,0.0194523
HXB2,B|US|AY802405|-,0.0164729
HXB2,B|US|AY802408|-,0.0235164
HXB2,B|US|AY802417|-,0.0245582
HXB2,B|US|AY802433|-,0.023574
HXB2,B|US|AY802435|-,0.0186465
HXB2,B|US|AY802437|-,0.0209308
HXB2,B|US|AY802443|-,0.0232314
HXB2,B|US|AY802448|-,0.0237482
HXB2,B|US|AY802458|-,0.017643
HXB2,B|US|AY802473|-,0.0196092
HXB2,B|US|AY802476|-,0.0232095
HXB2,B|US|AY802477|-,0.0225965
HXB2,B|US|AY802520|-,0.019668
HXB2,B|US|AY802538|-,0.0151145
HXB2,B|US|AY802550|-,0.0208497
HXB2,B|US|AY802569|-,0.02453
HXB2,B|US|AY802571|-,0.0241397
HXB2,B|US|AY802659|-,0.0172756
HXB2,B|US|AY802660|-,0.0180159
HXB2,B|US|AY802688|-,0.0241547
HXB2,B|DZ|AY828620|2003,0.0226168
HXB2,B|DZ|AY828636|2003,0.0219192
HXB2,B|DZ|AY828689|2001,0.0215769
HXB2,B|BR|AY877196|2002,0.022739
HXB2,B|JP|AY917173|-,0.0237364
HXB2,B|JP|AY917177|-,0.0239333
HXB2,B|JP|AY917185|-,0.023581
HXB2,B|JP|AY917186|-,0.018754
HXB2,B|US|DQ316623|-,0.0235268
HXB2,B|US|DQ316652|-,0.0243568
HXB2,B|US|DQ316666|-,0.0236675
HXB2,B|US|DQ316667|-,0.0247313
HXB2,B|-|E64335|-,0.00843295
HXB2,B|IT|EF376682|-,0.0226795
